text,label
"bir joyda mavjud bo'lgan eng yaxshi o'quv qo'llanmalari men uni bir butun ish uchun katta qilish uchun ish tutish g'oyasini yaxshi ko'raman. agar siz bir oz ishlay olsangiz va moddiy dizaynga yoki biror narsaga ilova dasturini yaxshilatsangiz yaxshi bo'lardi.
",1
"bilmayman, iltimos, tuzatib ololmayman men ilovani chertganimda, ekranim qora bo'lib ketadi va o'yinda davom etmaydi pul
",0
zo'rekan,1
"fun o'yinini qayta tiklash
",1
"eski versiyada bo'lgani kabi, bbm-dan o'chirilgan bu yangi versiya yaxshi emas ... men darhol dp va maqomni ko'ra olmayapman ... bu ish uchun juda muhim.
",0
"faqatgina qo'shiq aytmoqchiman va bu jarayondan o'tmaganman
",0
"ajablanarlisi ilova men bolalarim buni yaxshi ko'raman. fun and easy learning
",1
Raxmat Juda ham zo'r,1
"menga ko'proq bering rpm, yog 'bosimi, temp yog' suvi kabi analog qoziqlarni kiritish juda qiyinmi? voltaj, turbo ko'tarish va yonilg'i iste'moli kabi raqamli raqamli mpg
",1
"e'tibor bermasligingiz kerak, albatta, pulim bor, lekin hozirda dastur foydasiz. men hamma narsani qulflashim kerak kabi hech narsa ko'tarolmayman.
",0
"simply amazing parametrlarni bir necha daqiqadan so'ng, men galaktikadagi 4 gta v ni usb orqali ko'rsatdim. albatta ajoyib dastur.
",1
bu dastur o'rnatilganda odamlarning vaqti o'g'irlanadi,0
"hatto bo'sh ekran ishlatilmaydi.
",0
"yo'q, do'st emasman, juda og'ir, sodda emas, mening aloqam silliq, lekin 25 daqiqada o'qigan 1 manga op yo'q
",0
"Shu paytgacha Bilayn va uning tarufflarini qimmatlikda, qalloblikda ayblab kelardim. Endi esa afsusudama Katta rahmat.",1
"bugungi kunga qadar ushbu turdagi eng yaxshi app. juda baxtli
",1
"ingenious brilliant o'yin, har bir tinga arziydi
",1
"har qanday joyga pul topish uchun ko'p mablag 'sarflashingiz mumkin. agar siz 200 yoki undan ortiq mablag'ni sarflamoqchi bo'lsangiz ... har bir narsani siz qulfni ochish uchun pul sarflashingiz kerak .............
",0
"zo'r
",1
"bir parcha hali ham min, yana bir parcha administrator paydo bo'lib, men 5 yulduzli kursni qo'lga kiritaman
",0
"yaxshi interfeys. to'lovchining fikriga e'tibor qaratish kerak. keyingi daraja yoki qayta boshlash tugmachasini bosib, qaytadan qaytib, har safar qayta tiklash.
",1
"bu juda yaxshi qurilgan, u 1-chi nazoratni amalga oshirmaydi va bitta shoh hech qanday harakatni amalga oshirishga qodir emas.
",0
"katta o'yin. ammo yangi versiyada muayyan muammoga duch kelding. bu ajoyib o'yin. men uni yaxshi ko'raman. lekin yangi versiyada kartani bekor qilishda muammolarga duch kelaman. tashlash uchun kartani tanlaganimda, uni bekor qilish variantini ko'rsatib bo'lmaydi. iltimos, buni hal qiling.
",1
"zerikish absolutely the dumbest game ever
",0
"ishlamayapman, nima ish qilyapman, dasturni o'rnatdim, lekin uni ochmayapman .... men eng yaxshi anti-virus dasturiga ega bo'lgan cm xavfsizlik bor app.but oilani toping .... faqat ochilmayapti. kimdir buni tuzatishi yoki men uni o'chirib tashlashim kerak bu ...
",0
"ajoyib dastur
",1
"ajablanarlisi ajoyib o'yin, mening eng sevimli qismim - bu musiqa, lekin hali ham darajalarda ishlayapman, ammo vaqtlar ichida siz qanday qilib sog'inib ketishingiz juda muhim, ammo har bir darajadagi namunani eslashda qanchalik tezkor ekaningizni bilib oldim
",1
"O'zbelani sharmanda qimagin, qilolsen normalniy prilojeniya qilgin, ko'chirmasdan birovlanikini, teksturalarini qara",0
"nima sodir bo'ldiki, uni yangiladim va mening o'yinim boshlanmayapti va bularning hammasi dasturiy ta'minot ekraniga o'tadi va keyinchalik u qulab tushadi. iltimos, tuzatish mening sevimli o'yin
",0
ilovada  keraksiz reklamalar kelaveradi,0
"so'nggi versiyaga yangilangan va endi mening sayohatlarimni o'rnatishga harakat qilayotganimda ... ilova faqat yopiladi.
",0
"haqiqatan ham sodda interfeysga ega bo'lgan neytral kontseptsiya yo'q qilindi. uni yaxshi ko'raman
",1
"men bu ilova xudoni sevaman
",1
"qo'rquvli o'yin juda yoqdi, bu o'yin super zo'r va o'ta shov-shuvli, ayniqsa kuchli kuchlar bunday ajoyib o'yinni amalga oshirish uchun juda ajoyib.
",1
"yaxshi, lekin men bir odamni sotib olishi mumkin va o'ynashni bepul o'ynashini o'ylab qoldim
",1
"men uchta kompyuterda uchta telefonda ishlamayapman. mo''jizaviy ravishda sizning ishingiz bo'lmasa tavsiya etilmaydi. muvaffaqiyatsiz yordam kanallarini sinab ko'rdingiz.
",0
"aftidan, ahmoqlar bu o'yinni faqat qiziqarli qilishdi. mening 2 yoshli akam bundan keyin bu va uning buqa
",0
"yuklab bo'lmadi. tasvirni tejash tugmachasiga teging, lekin yuklash jarayoni muvaffaqiyatsiz tugadi. deyarli 10000 marta sinab ko'rdim, lekin u ishlamayapti. men allaqachon olib tashladim va qayta tikladim, lekin hech narsa bo'lmadi
",0
"hayajonli ish bu men uchun katta port. mening yozuvim 3 ga binoan ajoyib ishlaydi va ularga yangi bulutni saqlashni qo'shib qo'yadi.
",1
"devin simpson turbo deb ataladigan o'yinlar ..... va samolyot fizikasi qanchalik qiyinligini bilasizmi?
",1
"klaviatura muammolari men faqat o'yinni boshladim va uning nomini yozishga ruxsat bermadim, klaviatura yozishga harakat qilsam paydo bo'lmaydi. buni tuzating
",1
"eng yaxshi virtual hayvon o'yinlari hozirgi kunga qadar bu eng yaxshi virtual hayvon. menga elly qanday ko'rinishda va o'yin qiziqarli bo'lganidan yoqadi. ajoyib ish
",1
" yangilash
",0
"dahshatli xushxabari tetiklantiruvchi kurash. umuman nafratlanaman
",0
"men irlandiyada sotib olayotgan inglizlarga qaratilgan savollarim, lekin hamma savollar brit markazidir. bundan tashqari, men buni ko'rgach, uni qaytarib olishni va qaytarib olishni xohladim, lekin variant ko'rinmadi.
",0
Hisobingizni boshqarishning oson va samarali usuli. Faqat ajoyib.,1
"mikser ko'p pop-up qo'shimchalar
",0
Hurmat qiling,1
Juda foydali ilova,1
"hb3d yangi samsung s5-da ishlamayapman. o'yin juda sekin va muzlatilgan. tez yangilanishlarni yuboring. keyin 5 yulduz, endi faqat 2.
",0
bo'sh joy yo'q,1
"buggy men ba'zi glitches o'tmish past ko'rishingiz mumkin, yomon grafik tanlovlar va kechikish. biroq, bu belgi faqat zıplamayı va butunlay sindirilmeyi to'xtatishga qaror berganida, butunlay oynanamazdı. hech nima qilmagan.
",0
"hech kimga yordam berolmasligim mumkin
",0
Malumotlar ko'proq busa,1
"juda yaxshi faqat nima qilishim kerakligini tushunib etdim. amalda o'ynashim kerak bo'lgan lvl 1 qiyinchiliklarini hatto urishim ham mumkin emas.
",1
"juda yomon dastur. crikey, ilovaning miqdori va sifati uchun bepul bo'lishi kerak. buggr all content, buggr barcha shaharlar, buggr barcha chuqurlikda har joyda aslida. bu hafta mening shahrim uchun m, t, v, s, s, suv umm-dohga juma kuni sodir bo'lgan narsalar kiradi
",0
"men uni eng yaxshi amerikalik qiz o'yinini yaxshi ko'raman
",1
Dasturlarda hamma imkoniyatlari haqida to'liq malumot yo'q,0
Eng Zo'ri,1
"Samarqanddagi uyni topishga harakat qildim, ammo hech narsa topolmadim.",0
"bu sizni qiziqtirayotgan narsalarni spam -zamon qiladi va bezovta qiladi ... men zoost shtatiga qo'shilishni xohlamayman va uni har gal ekranda ko'rmoqchi emasman. men yaqinda whatsapp ga har bir kishini yo'naltiraman. bbm foydalanish ajoyib.
",0
"u qanday o'ynashni bilmasdim.
",0
"albatta, dahshatli. dahshatli o'yinda ko'rsatmalar yo'q va uni almashtirishni xohlamasangiz, sizni bezovta qiladigan narsa yo'q.
",0
"rdio o'yinchi - lame. lollipopda noqulay kontentni yashirish uchun bildirishnomalaringiz bo'lsa, sizda hech qanday blok ekrani yo'qligi uchun 2 soniyagacha kamaytirish. amazon musiqasi va raketa o'yinchi bu yaxshi ishlov beradi. lollipop is yangi yo'q.
",0
Eng foydali va eng yaxshi dasturni sotish va sotib olish.,1
"odamlar nima yaxshi biladi, kim biladi. hech bo'lmasa, bu plastikka ega. lastikler ajoyib homestar runner o'yinlarining mobil versiyasini hali ham kutmoqda.
",1
O'BB bolalar uchun barcha yaxshi muammolar bu juda qulay,1
"hayotimda ilk marotaba siz bilan, sizning oilangiz va do'stlaringiz bilan, sizning xotiningiz esa ishga kirishning eng yaxshi yo'li
",1
"Yangilashdan so'ng televizorga translatsiya qilish mumkin emas. Iltimos, tuzatib qo'ying.",1
"ok
",0
"super fri tennischi qimmatbaho
",1
"xato bo'lganmi? u ajoyib o'yin, lekin juda ko'p kechadi ........
",1
"ochilish uchun ajoyib o'yinni yoqing va o'ylaysiz. guareca
",1
Bravoooo,1
"o'rgilarni to'plashda xato .. yangi orbsko'plar hammaga ma'lum.
",0
Eng yaxshi kishi,1
"ushbu o'yinni nifoq qiling ... bu o'yin faqat bolalar uchun .... ma'badning ishi bundan juda xursand ...
",0
"har bir tugagan sahifadan keyin qanday hazil reklamalar. bola uchun foydasiz, hatto 2yurimni ko'rsatmasdan oldin o'chirildi.
",0
"awsome katta o'yin
",1
menga bu ilova juda yoqdi chunki bu ilovadan o'zingizga kerakli malumotlarni topa olasiz,1
"ko'p reklama uchun bolalar o'yini emas
",0
Klassss,1
"men faqat nafratlanaman bu to'g'ri ishlamayapti va bu eng yomon o'yin bo'ldi ... bu o'yin bilan juda yomon tajriba bo'ldi ...
",0
"ma'lumot manbai siz narsalarni bilishingiz mumkin. va ko'plab fap materiallari.
",1
Bu ilova juda qulay yaratilgan menga yoqdi,1
"parollash,kodlash imkoniyati mavjud emas",0
Daryo zo'r dastur...,1
"chiroyli futbol fanini olishdan mamnunman, oyoqlarim buzilib ketdi
",1
"men faqat sotib olganman va o'rnatganman, ammo xato qilolmaysan va yaxshi bajarilmaydi
",0
"men 7-darajagacha qoldim
",0
"muammolarni buzish. bu bir daqiqadan kamroq edi.
",0
"men o'ynaganim yo'q, men besh yoshli o'g'lim uchun uni sotib olaman deb o'ylayman.
",1
"bu o'yinni yaxshi ko'raman, faqatgina kazino kabi. imkoniyatlar kam, lekin grafikalar va haqiqiy o'yin uslubini yoqtiraman.
",1
"xavotirlar o'tgan safarlarga nazar tashlasam, dastur qulaydi. bundan tashqari, veb-saytga bog'lanmagan
",0
"10-dan 10-tasi men bu o'yinni sevaman, chunki qizlar kabi.
",1
"yaxshi o'yinlar yangilashdan buyon yuklanmayapti, iltimos ushbu muammoni tuzatganingiz uchun rahmat
",0
"yo'qotilgan oyatlar. nima uchun muqaddas kitobni oyatlardan olib chiqyapsiz? bu ahmoqdir, agar bo'lmasa, men boshqa bir injil dasturini topaman. men har doim bulardan foydalanganman va hech qachon muammoga duch kelmaganman, lekin muqaddas yozuvlarni olib tashlashga kirishaman va muammo bor. buni tuzating.
",0
"yaxshi o'yin juda qiziqarli
",1
Ilovaga kirganda rad qiladi.,0
"sterlork pro ushbu balistik dasturda 1000 yard belgisi bilan urish kerak bo'lgan har qanday narsalar juda ajoyib.
",1
"kechirasiz, lekin 3d deb o'yladim va u zerikarli hech qachon yuklab olishmaydi
",0
"afsuski, yangiliklar ovi javob bermayapti bu ilova notengdan ochilmaydigan xatoliklarni ko'rsatib ishlamaydi
",0
"ta'lim, vizual jihatdan jozibali va qiziqarli bizning uch yoshli bu o'yinni shu paytgacha sevadi. bu kontseptsiya aniq o'ylangan va o'yin-kulgi, o'rganish va muammo o'rtasidagi muvozanat to'g'ri.
",1
"chromecast yoki google cast chromecast yoki google cast emas. televizor slingplayer tamg'asini ko'rsatadi va ulanadi, lekin ekran qora rangga aylanadi. audio yoki video yo'q.
",0
"to'g'ri va ishlatish uchun qulay, juda samarali. ap.
",1
"bull night 1 men faqat muammo emas. tun 2 bahor tuzog'i sizning vaqtingizda mening eshigimda, 1 tizimni qayta ishga tushirishim mumkin. 1-o'yinda p. kuchingiz 24.7 ni yo'qotishingiz kerak
",0
"ushbu ilovani ajoyib tajribani yaxshi ko'raman
",1
Daryo Ajoyib,1
"o'yinda bir necha kunlar bor va yangi o'yin hingvffvgggvfg
",1
"faqat boshqa o'yinlar emas. o'yin puzlle.
",0
"shocking men balga kirishga urinayotganimda doimo tushib qoladi, hech qachon bir dumaloq orqali teshik ochgichga kirish uchun hech qachon tushmaydi, har safar cho'kishlar haqida xabar bering, lekin ishlab chiquvchi hech narsani bekor qilmaydi.
",0
Daryogaa gap yo'q iwlaringga omaad!,1
"yaxshi, lekin iltimos, ushbu ilovani 5 yulduz baholaysiz, iltimos, ilova o'yinlaridan bepul foydalaning
",0
"play marketda surf wild wallet ushbu o'yin uchun katta sovg'alar oling bolalar, men ushbu ajoyib ilovani har biriga tavsiya qilaylik wild wallet now va hozirgi premium taklifnoma raqamini olish uchun menga
",1
Islom Yaxshi prog,1
"men shubha qilgandek ... bu ishlamayapti, men ushbu ilovani 30 soniyadan ko'proq vaqt sarflamaganimdan xursandman.
",0
"qizim yig'ish uchun vositalarni topa olmadi. shuning uchun men harakat qildim va yig'ish uchun vositalarni oldim, lekin makiyajni ishga sololmadim
",0
"yangi yangilash zarurati haqida tuzatish touch menyusida javob bermaydi. biroq, toza ko'rinadi
",0
"oxirgi yangilanishdan buyon men birorta ham o'yinni o'ynay olmadim. men bu o'yinni bir yildan ortiq yaxshi o'ynab kelayotganimdan beri juda sharmandalik. ishlab chiquvchi bu borada biror narsa qilsa, 5ga o'zgartirganimdan baxtiyorman.
",0
"ko'plab pop-uplar va reklamalar o'yin yaxshi ... lekin har bir o'yindan keyin boshqa o'yinlarni ochib o'ynaydi ... juda zerikarli ... o'chirildi
",0
"juda zerikarli
",0
"reyting www.uz iltimos, uni yangilang. batafsil avtomobillar, yarışlar va multiplayer.
",1
Alloh rozi bo'lsin,1
"beau richerd dobbs.
",1
"internetga ulanishni talab qilmoqda u ulangan bo'lsa-da, u internetga ulanishni talab qiladi. keyin o'z ishini tugatadi ... men uni shafqatsiz sotib olishga harakat qildim
",0
"o'ylash bu to'xtab qolmaydi.
",0
"bolalarimning sevimli o'yinlari kennetni sevadi
",1
"men bu dasturni to'ldirganman, ammo hozir uni ochganimda litsenziyasiz n kuchini yopishgan ekan. bu menga to'liq ishonib bo'lmaydi
",0
"to'plar bir-biriga tegishlidir
",0
"ushbu ilovalar soxta ekan, barmog'imni har safar har xil natijalar ko'rsatib tekshiraman, shuning uchun vaqtingizni yo'qotmang.
",0
"xat-axborot mazmuniga qaraganda tezroq yuklaydi. yangiliklarni yuklash uchun juda ko'p vaqt talab etiladi.
",0
"rezyume o'yinini to'g'rilash tugmachasini to'g'rilang. agar siz chaqiruv yoki biror narsa uchun chiqish kerak bo'lguncha yaxshi ishlayotgan bo'lsa, o'yin butun dasturni qayta ishga tushirish va darajangizdagi barcha harakatlarni yo'qotishingiz kerak bo'lsa javobsiz qoladi ...
",0
"word jumboq driod max razr, ajoyib hech qanday xatolar o'ynashni to'xtatib turolmaydi.
",1
"shaxmat o'ynashlari kerak u o'yinda ur taraqqiyotini yaxshi ko'radi
",1
"kriket xabarnomasi qayiqchani yoqish uchun kerak emas. bu shunday emas. uc yillar oldin bu shafqatsiz va bezovta qiladigan narsa emasligini eslayman. uy sahifasini bosib o'tishni xohlamadim. kechirasiz, o'chirildi.
",0
Hammasi ajoyib....,1
"Tilni tanlashda hali hech qanday imkoniyat yo'q! ilovalar, foydalanuvchilaringizni tinglang, aks holda ularni yo'qotishingiz mumkin",0
"quvonch
",1
"ushbu ajoyib o'yin yaxshi o'yin va o'ynash uchun vaqt talab etadi. shunday qilib, agar siz bo'sh vaq kerak bo'lsa, bu sizning o'yiningiz
",1
"lokita varma uning fantastik o'yini emas, balki u ishlamaydi
",0
"nima uchun bu scam ishlamaydi
",0
"meni albomlarda saqlagan avitar amywere topa olmayapman .. kechirasiz, bolalar uchun men uchun emas .. lekin kawaaiii bo'lishi mumkin bo'lgan masalani hal qilsangiz
",0
"sizlar juda ochko'zsiz bu sizning bolalar o'yiningiz va siz ularni faqat bitta xususiyatni o'ynashga majbur qilyapsiz
",0
"juda ajoyib dasturlar
",1
Ilova Ishlashi past ,0
Imlo hatolari juda kop ekan oldin yozishshi o'rganib olinglar keyin o'yinni dasturlalarin,0
"londonni tanlaganimda tasodifiy shaharni tanlab qoladi iltimos, ushbu muammoni hal qiling.
",0
Tfuuuuuuuuu savolga javob bermadingiz va 2 soatdan beri harakat qilaman kirishga 30 soat deganda kod kelyapti lekin u kodni noto'gri deyapti qanaqa muammo bu dasturni tekshirib chiqing,0
"ajoyib, albatta, foydali, pok dizayn. yaxshi ishlaydi
",1
"ushbu o'yinni juda yaxshi ko'raman va bu sizning kabi boshqa o'yinlaringiz ham qiziqarli
",1
"qachon qilmaydi o'tmishdagi kabarcıklar yüklenmeyecektir. endi qaytarib olish istayman
",0
"bu juda nyc ilovasi. o'ylaymanki, bu qimmatbaho vaqtni tejaydi. bizning ma'lumotlarimizdagi ma'lumotlarimiz cntineusga ega bo'lganda bizning ma'lumotlarimizdan birortamizni yuklaganimizda
",1
"yaxshi o'yin, ammo o'yin mazmuniga boyligi kulgili. bu o'yin juda yaxshi, lekin 15 gacha qimmatga tushadigan qo'shimcha qahramonni qanchalik ustun qo'yishi kulgili, bu faqat kichik qahramon va qo'shimcha kontent.
",0
"men uni beshta yulduz beraman, yangilanishi uchun pul to'lamoqchi bo'laman, lekin u hech narsa qilmaydi va 6 kutish kerak emas
",0
"pro litsenziyasi android 5 da ishlamayapti. ko'makdan ajoyib javob vaqtlari. ushbu ajoyib ilovaga tashakkur.
",1
"buni amalga oshirishni xohlamaslik googlening zaxira nusxasini yuklab olish varianti ishlamayapti, va noyob imkoniyat bilan ularni qaytarib ololmaysiz. qanday to'liq pul yo'qotish
",0
"eng yaxshi bo'lish uchun ishlatilgan bir ball kartasi vidjeti bor edi va siz bir yangilikdan keyingi sahifaga o'tishingiz mumkin. endi reyting kartalari yo'q. keyingi xabarga kirishdan oldin xabarni tark etishingiz kerak. saytdagi ba'zi yangiliklar hatto ilovada ham mavjud emas. buni tuzating
",0
"men uni yaxshi ko'raman, bu juda yaxshi
",1
"o'yin o'ynashingizdan avval sizning la'nati o'yinni tuzating aye sizning la'nati o'yinni tuzatishga harakat qilaman ... har safar d boshidan boshlanadigan o'yinda ishtirok etishni xohlayman. shuningdek, bizni bullshit o'yin bilan o'ynaydi, shuning uchun siz telefon xotirasini wannabe o'yinida sarflamang
",0
"bu o'yinni yaxshi ko'raman. bu oddiy, qiziqarli va qiziqarli
",1
"juda katta bu qiyin, shuning uchun juda yaxshi
",1
"men har bir tinga arziydi
",1
"amazing playing pc deyarli vr kabi. menda mening jiayu s3 sensorlari bilan ba'zi muammolarga duch keldim, ammo bu telefon bilan apparat muammosi bo'lib tuyuladi. yaxshiyamki, im yana bir marta vvda halflife o'ynashni yaxshi ko'radi
",1
"juda ko'p kechikish bu o'yinni ushbu ilovani ishlatish mumkin emas. kechikish dahshatli. juda xafa bo'ldi.
",0
"u bir necha keklar qilishni xohlasangiz o'ynash uchun yaxshi o'yin yo'q. bu menga judayam yoqdi
",1
"yaxshi
",0
"bu ilova siz hech qachon bu ilovada nutq qilsangiz hech qachon eng yaxshi o'yinga o'xshaydi. u besh yulduzni yaxshi ko'rishi kerak va men qizman, men qiz farzandman, men esa rasmdagi kichik qizman
",1
"ok xavfsizlik kuchida bo'lganida, bu juda yaxshi edi. endi yana boshqa butunlay yangi dastur. umid qilamanki, u kx xavfsizligi bilan shug'ullanadi.
",0
"yangilanishlarni to'xtatish bu juda ajoyib o'yin va reytinglarda, ammo yangilanishlar jirkanchdir update bu google play o'yinlarida ishlaydi, endi esa ishlamayapti. ushbu dastur bizga foydasiz edi
",0
"to'liq qiziqarli va kulgili, bu so'nggi lost epizodini kutib turdi va bu xafa bo'lmaydi. o'yinlarni keladigan joyda saqlang
",1
"ushbu maqsad uchun, standart bo'lmagan chutia mavjud.
",0
"o'yinni ochishga ruxsat bermayman
",0
"eng yaxshi ilovalardan hech qanday nishon yo'q, bu sizning orzu joyingizni qurish va 99 sentni sarflashingiz kerak bo'lgan ilovani qiziqtiradigan addicting dasturini yaratish va minecraft zerikarli
",1
"omg ushbu dasturni nozil qilsam, sevgimni yaxshi ko'raman. sevib qo'ydim.
",1
"qanchadan-qancha o'yin bu savolga to'g'ri yoki noto'g'ri gapirish kerak emas. o'yinni tekshirish kerak
",1
"fermani ko'rib chiqaylik va juda qiziqarli.
",1
"har kimga amal qilolmaysan har bir kishi o'zimning ta'qib qilmoqchi bo'lgan har bir kishini ta'qib qila olmayman yoki ularga ergasholmayman deb aytadi
",0
"yoqdi. lekin ularning xushfe'lligi bir necha xatoga yo'l bermaydi, shuning uchun bu ajoyib ilovani olasiz
",1
"men uni yaxshi ko'raman, lekin men buni o'ynab yuraman, agar siz sotib olmoqchi bo'lsangiz, hammasi qulflanadi
",0
"bu kichkina singlim va chaqaloqning amakivachchasi bilan o'ynashimning eng yaxshi usuli
",1
"maktab maktabi hammasi tubsiz
",0
Raxmat. ALLOH rozi bolsin,1
"tosh yo'llari
",1
"faqatgina birinchi vazifa bajarilgandan so'ng, uni bitta oynada yopishtirilgandan so'ng, faqat birinchi topshiriq tugallangandan so'ng uni bitta oynada yopishgan
",0
"borin ko'proq darajadagi belgilarga muhtoj va siz umid qilishni xohlasangiz yaxshi
",0
Albatta foydalidir,1
"muvaffaqiyatsiz, lekin juda ko'p kulgili emas, bu har doim to'g'ri kelmaydi, lekin ajoyib ish. ispan tilini o'rganishga yordam ber
",1
"3 yoshli sevadi, mening 3 yoshli bu app haqida hamma narsani sevadi, u uning sevimli biri hisoblanadi. u o'yinlarda raqamlar bilan tanishish qobiliyati bilan meni hayratga soldi
",1
